Episode,Date,Guests (Himself/Herself - Role),References
10x07,2010-12-23,bgfey1xd:Josie Long (Herself);e6wb7i8j:Lorraine Kelly (Herself);goz3ofbt:Jack Dee (Himself);8kk9kqxv:Christopher Biggins (Himself);3vblg9jo:Jason Manford (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
11x01,2011-06-17,ysvv93ea:Josh Widdicombe (Himself);l2c41fr1:Rachel Riley (Herself);ywrjeb1d:Alex Reid (Himself);1rtqz52s:Russell Kane (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
11x02,2011-06-24,eyjfogrf:Joe Wilkinson (Himself);djszfogi:Jack Whitehall (Himself);6ecnttaq:Patsy Palmer (Herself);r9njiv0i:Krishnan Guru-Murthy (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
11x03,2011-07-01,knmi89g6:Gok Wan (Himself);du20ea69:Seann Walsh (Himself);oxyl45br:Sarah Millican (Herself);u8ht0tm2:Amy Childs (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
11x04,2011-07-08,5c44y6fb:Chris Ramsey (Himself);oxyl45br:Sarah Millican (Herself);yoqwlew0:Patsy Kensit (Herself);oo7xp8de:Bear Grylls (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
11x05,2011-07-15,e6wb7i8j:Lorraine Kelly (Herself);knnnnbu6:John Grimes (Himself);7tc112i9:Edward Grimes (Himself);66ftg5eh:Micky Flanagan (Himself);a7y0buzm:Charlie Brooker (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
11x06,2011-07-22,uemudlsw:Kelly Osbourne (Herself);vo7y4a4s:Jamelia (Herself);66ftg5eh:Micky Flanagan (Himself);goz3ofbt:Jack Dee (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
11x07,2011-07-29,jxclb6xr:Tim Westwood (Himself);qzdunwq0:David O'Doherty (Himself);adwy1gkx:Lauren Laverne (Herself);q1vghuhp:Matthew Crosby (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
11x08,2011-08-05,1h4t1xrp:Gregg Wallace (Himself);2wabbiew:Kate Silverton (Herself);oxyl45br:Sarah Millican (Herself);w4g8xnp5:Rhod Gilbert (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
11x09,2011-08-12,ldlhjug6:Daniel Sloss (Himself);7lm338ce:Peter Serafinowicz (Himself);l2c41fr1:Rachel Riley (Herself);gr0xurn4:Nick Grimshaw (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
11x10,2011-08-19,ysvv93ea:Josh Widdicombe (Himself);htprs4ot:Kimberley Walsh (Herself);1rtqz52s:Russell Kane (Himself);vs8m7zgl:Christian Jessen (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
12x01,2011-09-23,ysvv93ea:Josh Widdicombe (Himself);xlfikdcz:Holly Walsh (Herself);pcd39t2r:Amir Khan (Himself);fwsawolj:Richard Ayoade (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
12x02,2011-09-30,eyjfogrf:Joe Wilkinson (Himself);oxyl45br:Sarah Millican (Herself);yabs4lim:Ollie Locke (Himself);gr0xurn4:Nick Grimshaw (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
12x03,2011-10-07,jzw2u6u6:Ellie Taylor (Herself);qzdunwq0:David O'Doherty (Himself);xitxfn4s:Craig Revel Horwood (Himself);ke0xnedi:Rick Edwards (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
12x04,2011-10-14,irb24wlu:Tom Rosenthal (Himself);oxyl45br:Sarah Millican (Herself);e6wb7i8j:Lorraine Kelly (Herself);vs8m7zgl:Christian Jessen (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
12x05,2011-10-21,eyjfogrf:Joe Wilkinson (Himself);l2c41fr1:Rachel Riley (Herself);093pchej:Tim Minchin (Himself);qx0mniaw:Vernon Kay (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
12x06,2011-10-28,eyjfogrf:Joe Wilkinson (Himself);qgrc9bij:Louie Spence (Himself);d9v5vbkt:Shappi Khorsandi (Herself);kn84ys1v:Elis James (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
12x07,2011-11-04,kb3a51qs:Mark Watson (Himself);8cde90br:Louise Redknapp (Herself);1rtqz52s:Russell Kane (Himself);9k7t0g06:Example (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
12x08,2011-11-11,9b46vz01:Johnny Vegas (Himself);54clp8vi:Jennifer Metcalfe (Herself);rwxhc32a:Joe Lycett (Himself);e8hylsiw:Joey Essex (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
12x09,2011-11-25,i0ufm9pu:Kimberly Wyatt (Herself);6dnkcz4a:Russell Peters (Himself);f1fcqxeb:Olly Murs (Himself);q1vghuhp:Matthew Crosby (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
12x10,2011-11-25,3l1qtw2v:Stacey Solomon (Herself);qzdunwq0:David O'Doherty (Himself);6xn2qy4f:Alex James (Himself);goz3ofbt:Jack Dee (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
12x11,2011-12-23,xyq08s93:Liza Tarbuck (Herself);knnnnbu6:John Grimes (Himself);7tc112i9:Edward Grimes (Himself);66ftg5eh:Micky Flanagan (Himself);hajxdyo5:Greg Davies (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
13x01,2012-04-27,eyjfogrf:Joe Wilkinson (Himself);jzw2u6u6:Ellie Taylor (Herself);om2iuo4o:Gabby Logan (Herself);pyed9i0p:Natalie Cassidy (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
13x02,2012-05-04,c26v5h9k:Katherine Ryan (Herself);1fchiwmk:Stephen Mangan (Himself);trt5lyhb:Samuel Buttery (Himself);x8dvrzrl:Hannibal Buress (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
13x03,2012-05-11,l2c41fr1:Rachel Riley (Herself);08tkx8oo:Justin Moorhouse (Himself);br5uto4r:David Hasselhoff (Himself);vj7g8edl:Rob Beckett (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
13x04,2012-05-18,9b46vz01:Johnny Vegas (Himself);c26v5h9k:Katherine Ryan (Herself);qx0mniaw:Vernon Kay (Himself);u58h18yd:Paul Chowdhry (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
13x05,2012-05-25,acajgupg:Claudia Winkleman (Herself);qzdunwq0:David O'Doherty (Himself);gth8qwu7:Kate Humble (Herself);x06ndrsl:Nick Helm (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
13x06,2012-06-01,521l2tvp:Hari Kondabolu (Himself);r9njiv0i:Krishnan Guru-Murthy (Himself);66ftg5eh:Micky Flanagan (Himself);iz7ve7yp:Tess Daly (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
13x07,2012-06-09,oxyl45br:Sarah Millican (Herself);ehqn0y1o:Chris Kamara (Himself);lcx9zc14:Miles Jupp (Himself);0pieout7:Jennie Bond (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
13x08,2012-06-15,ysvv93ea:Josh Widdicombe (Himself);l2c41fr1:Rachel Riley (Herself);uk8mmmbl:Reginald D. Hunter (Himself);afnocqlh:Gemma Collins (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
13x09,2012-06-22,onmudl5p:Georgie Thompson (Herself);qgrc9bij:Louie Spence (Himself);oxyl45br:Sarah Millican (Herself);66ftg5eh:Micky Flanagan (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
14x01,2012-10-08,ysvv93ea:Josh Widdicombe (Himself);c26v5h9k:Katherine Ryan (Herself);0fwybv40:Hannah Cockroft (Herself);piei1ueq:Heston Blumenthal (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
14x02,2012-10-15,x06ndrsl:Nick Helm (Himself);xltxx9ad:Jason Biggs (Himself);vj7g8edl:Rob Beckett (Himself);oi4rspa1:Nicola Adams (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
14x03,2012-10-22,1fchiwmk:Stephen Mangan (Himself);8zjfx5c2:Humphrey Ker (Himself);66ftg5eh:Micky Flanagan (Himself);pyed9i0p:Natalie Cassidy (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
14x04,2012-10-29,qgrc9bij:Louie Spence (Himself);l2c41fr1:Rachel Riley (Herself);qzdunwq0:David O'Doherty (Himself);rwxhc32a:Joe Lycett (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
14x05,2012-11-05,xlfikdcz:Holly Walsh (Herself);0qb7ja28:Bobby Mair (Himself);vzxi0b57:John Hannah (Himself);9k7t0g06:Example (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
14x06,2012-11-12,6vpb1owi:Carol Vorderman (Herself);w35t0eif:Louis Smith (Himself);plcijfz9:Alice Levine (Herself);03mha2zh:Tony Law (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
14x07,2012-11-19,5dvk7gjz:Henning Wehn (Himself);9b46vz01:Johnny Vegas (Himself);4xlst0fi:Lorraine Pascale (Herself);qx0mniaw:Vernon Kay (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
14x08,2012-11-26,eyjfogrf:Joe Wilkinson (Himself);luynjnx4:Andrew Maxwell (Himself);iz7ve7yp:Tess Daly (Herself);varfhn88:Melanie Chisholm (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
14x09,2012-12-10,c26v5h9k:Katherine Ryan (Herself);n37vsozt:Stephen Graham (Himself);eyxy68yo:Mel Giedroyc (Herself);66ftg5eh:Micky Flanagan (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
14x12,2012-12-24,eyjfogrf:Joe Wilkinson (Himself);lv2iazaj:Bruno Tonioli (Himself);oxyl45br:Sarah Millican (Herself);1fchiwmk:Stephen Mangan (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
15x01,2013-01-18,acajgupg:Claudia Winkleman (Herself);ysvv93ea:Josh Widdicombe (Himself);qzdunwq0:David O'Doherty (Himself);goz3ofbt:Jack Dee (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
15x02,2013-01-25,5dvk7gjz:Henning Wehn (Himself);c26v5h9k:Katherine Ryan (Herself);afnocqlh:Gemma Collins (Herself);twwcraft:Richard Bacon (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
15x03,2013-02-01,eyjfogrf:Joe Wilkinson (Himself);l2c41fr1:Rachel Riley (Herself);5c44y6fb:Chris Ramsey (Himself);sonsfojh:Tina Malone (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
15x04,2013-02-08,1fchiwmk:Stephen Mangan (Himself);03mha2zh:Tony Law (Himself);o1jjio92:Kian Egan (Himself);iz7ve7yp:Tess Daly (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
15x05,2013-02-15,qzdunwq0:David O'Doherty (Himself);r9njiv0i:Krishnan Guru-Murthy (Himself);o2iakgfe:Paul Foot (Himself);vo7y4a4s:Jamelia (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
15x06,2013-02-22,eyjfogrf:Joe Wilkinson (Himself);lcx9zc14:Miles Jupp (Himself);15jmzsmk:Alex Jones (Herself);4lv1v3uk:Danny Dyer (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
15x07,2013-03-01,gsl7kii2:Matt Edmondson (Himself);goz3ofbt:Jack Dee (Himself);x5unmeqr:Victoria Coren Mitchell (Herself);vj7g8edl:Rob Beckett (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
15x08,2013-03-08,5dvk7gjz:Henning Wehn (Himself);wjmqif41:Denise Van Outen (Herself);qx0mniaw:Vernon Kay (Himself);x06ndrsl:Nick Helm (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
15x09,2013-03-22,eyjfogrf:Joe Wilkinson (Himself);h63widgu:Greg Rutherford (Himself);wqpjicjs:Nancy Dell'Olio (Herself);2mp3k017:Jimeoin (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
15x10,2013-03-29,6vpb1owi:Carol Vorderman (Herself);5c44y6fb:Chris Ramsey (Himself);eyxy68yo:Mel Giedroyc (Herself);nlbhhrhx:Susan Calman (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
16x01,2013-10-04,qzdunwq0:David O'Doherty (Himself);goz3ofbt:Jack Dee (Himself);nqgc9rno:Steve Jones (Himself);vo7y4a4s:Jamelia (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
16x02,2013-10-11,si97alm2:Matt Forde (Himself);o2iakgfe:Paul Foot (Himself);6vpb1owi:Carol Vorderman (Herself);862ggbq2:Richard Hammond (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
16x03,2013-10-18,8osc35ur:Alex Brooker (Himself);lcx9zc14:Miles Jupp (Himself);5dvk7gjz:Henning Wehn (Himself);4dew19sg:Helen Flanagan (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
16x04,2013-10-25,r9njiv0i:Krishnan Guru-Murthy (Himself);4lzawlf5:Aisling Bea (Herself);eyjfogrf:Joe Wilkinson (Himself);iz7ve7yp:Tess Daly (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
16x05,2013-11-01,c26v5h9k:Katherine Ryan (Herself);qzdunwq0:David O'Doherty (Himself);ct38seh0:Tinchy Stryder (Himself);15jmzsmk:Alex Jones (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
16x06,2013-11-08,8osc35ur:Alex Brooker (Himself);5c44y6fb:Chris Ramsey (Himself);eyjfogrf:Joe Wilkinson (Himself);45nd42d5:Roisin Conaty (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
16x07,2013-11-15,aequ5kqv:Jordan 'Rizzle' Stephens (Himself);x06ndrsl:Nick Helm (Himself);b93y6vnu:Jo Brand (Herself);mbn8u12z:Louis Walsh (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
16x08,2013-11-22,vj7g8edl:Rob Beckett (Himself);wyv2lc7u:Freddie Flintoff (Himself);e6wb7i8j:Lorraine Kelly (Herself);ysvv93ea:Josh Widdicombe (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
16x09,2013-11-29,vuphunhw:Trevor Noah (Himself);ysvv93ea:Josh Widdicombe (Himself);acajgupg:Claudia Winkleman (Herself);goz3ofbt:Jack Dee (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
17x01,2014-02-17,vj7g8edl:Rob Beckett (Himself);u10ft4ly:Dawn O'Porter (Herself);eyjfogrf:Joe Wilkinson (Himself);hns5e85y:Paul Hollywood (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
17x02,2014-02-24,qzdunwq0:David O'Doherty (Himself);nqgc9rno:Steve Jones (Himself);du20ea69:Seann Walsh (Himself);07j1v5ma:Deborah Meaden (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
17x03,2014-03-03,9k7t0g06:Example (Himself);goz3ofbt:Jack Dee (Himself);45nd42d5:Roisin Conaty (Herself);5st7imgh:Jerry Springer (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
17x04,2014-03-10,e55s64zb:Kym Marsh (Herself);4lzawlf5:Aisling Bea (Herself);9b46vz01:Johnny Vegas (Himself);eyxy68yo:Mel Giedroyc (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
17x05,2014-03-17,mkuo9ika:James Acaster (Himself);puzxobnx:Ronan Keating (Himself);r9njiv0i:Krishnan Guru-Murthy (Himself);b93y6vnu:Jo Brand (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
17x06,2014-03-24,4lzawlf5:Aisling Bea (Herself);9ogitb6c:Lethal Bizzle (Himself);vs8m7zgl:Christian Jessen (Himself);eyjfogrf:Joe Wilkinson (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
17x07,2014-04-01,6vpb1owi:Carol Vorderman (Herself);5dvk7gjz:Henning Wehn (Himself);nonjy0ek:Phil Spencer (Himself);0kvfpevl:Fern Brady (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
17x08,2014-04-07,6rlxoltf:Spencer Matthews (Himself);ysvv93ea:Josh Widdicombe (Himself);c26v5h9k:Katherine Ryan (Herself);15jmzsmk:Alex Jones (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
17x09,2014-04-14,8osc35ur:Alex Brooker (Himself);vj7g8edl:Rob Beckett (Himself);gth8qwu7:Kate Humble (Herself);5dvk7gjz:Henning Wehn (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
18x01,2014-10-06,4n9puxbc:Gemma Cairney (Herself);goz3ofbt:Jack Dee (Himself);vj7g8edl:Rob Beckett (Himself);5wel4jmi:Jamie Laing (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
18x02,2014-10-13,62oyb7vd:Rebecca Adlington (Herself);9k3xrhyo:Romesh Ranganathan (Himself);5dvk7gjz:Henning Wehn (Himself);iuz1dv0k:Henry Winkler (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
18x03,2014-10-20,irb24wlu:Tom Rosenthal (Himself);qv4meooo:Rob Delaney (Himself);xitxfn4s:Craig Revel Horwood (Himself);45nd42d5:Roisin Conaty (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
18x04,2014-10-27,4lzawlf5:Aisling Bea (Herself);om2iuo4o:Gabby Logan (Herself);eyjfogrf:Joe Wilkinson (Himself);hns5e85y:Paul Hollywood (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
18x05,2014-11-04,tiewbgqw:Jimmy Carr (Himself - Host);yipahedd:Sean Lock (Himself - Team Captain);k6egqudh:Jon Richardson (Himself - Team Captain);15jmzsmk:Alex Jones (Herself);mkuo9ika:James Acaster (Himself);oxyl45br:Sarah Millican (Herself);8osc35ur:Alex Brooker (Himself),
18x06,2014-11-10,qzdunwq0:David O'Doherty (Himself);0szi06um:Charlotte Ritchie (Herself);varfhn88:Melanie Chisholm (Herself);9k3xrhyo:Romesh Ranganathan (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
18x07,2014-11-17,c26v5h9k:Katherine Ryan (Herself);w5ob72bb:Jamie Cullum (Himself);eyjfogrf:Joe Wilkinson (Himself);f00lobif:Kirsty Young (Herself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
18x08,2014-11-24,6vpb1owi:Carol Vorderman (Herself);lyr97zzu:Sara Pascoe (Herself);vj7g8edl:Rob Beckett (Himself);r9njiv0i:Krishnan Guru-Murthy (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host),
18x09,2014-12-01,gwxo3naf:Kelly Hoppen (Herself);5dvk7gjz:Henning Wehn (Himself);w35t0eif:Louis Smith (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);tiewbgqw:Jimmy Carr (Himself - Host);qzdunwq0:David O'Doherty (Himself),
18Sx01,2015-12-22,tiewbgqw:Jimmy Carr (Himself - Host);yz5igyqe:Peter Andre (Himself);du20ea69:Seann Walsh (Himself);k6egqudh:Jon Richardson (Himself - Team Captain);45nd42d5:Roisin Conaty (Herself);rwxhc32a:Joe Lycett (Himself);yipahedd:Sean Lock (Himself - Team Captain),
18Sx02,2015-12-29,tiewbgqw:Jimmy Carr (Himself - Host);k6egqudh:Jon Richardson (Himself - Team Captain);yipahedd:Sean Lock (Himself - Team Captain);e8hylsiw:Joey Essex (Himself);9k3xrhyo:Romesh Ranganathan (Himself);bik5fnyr:Isy Suttie (Herself);5a6ylpdb:Richard Osman (Himself),
19x01,2016-11-08,tiewbgqw:Jimmy Carr (Himself - Host);4lzawlf5:Aisling Bea (Herself - Team Captain);vj7g8edl:Rob Beckett (Himself - Team Captain);eyjfogrf:Joe Wilkinson (Himself);5wel4jmi:Jamie Laing (Himself);b8opjcom:Jayde Adams (Herself);5eo2rcxm:Paisley Billings (Herself),http://www.channel4.com/programmes/8-out-of-10-cats/on-demand/65081-001?intcmp=video_link:bip_ondemand:episodes
19x02,2016-11-15,tiewbgqw:Jimmy Carr (Himself - Host);4lzawlf5:Aisling Bea (Herself - Team Captain);vj7g8edl:Rob Beckett (Himself - Team Captain);e8hylsiw:Joey Essex (Himself);3c8s1glm:Cathy Newman (Herself);45nd42d5:Roisin Conaty (Herself);ewwqjcle:Nish Kumar (Himself),http://www.channel4.com/programmes/8-out-of-10-cats/on-demand/65081-002?intcmp=video_link:bip_ondemand:episodes
19x03,2016-11-22,tiewbgqw:Jimmy Carr (Himself - Host);4lzawlf5:Aisling Bea (Herself - Team Captain);vj7g8edl:Rob Beckett (Himself - Team Captain);sh4dprq1:Fred Sirieix (Himself);lyr97zzu:Sara Pascoe (Herself);xjxkiogd:Thomas Turgoose (Himself);59gmixwl:Desiree Burch (Herself),http://www.channel4.com/programmes/8-out-of-10-cats/on-demand/65081-003?intcmp=video_link:bip_ondemand:episodes
