Episode,Date,Guests (Himself/Herself - Role),References
1x01,2024-02-26,5l0pn3tm:Rosie Jones (Herself - Host);c26v5h9k:Katherine Ryan (Herself - Team Captain);0m2aa811:Judi Love (Herself - Team Captain);ncw32b4v:Chris McCausland (Himself);5a6ylpdb:Richard Osman (Himself),https://www.comedy.co.uk/tv/out-of-order/episodes/1/1/
1x02,2024-03-04,5l0pn3tm:Rosie Jones (Herself - Host);c26v5h9k:Katherine Ryan (Herself - Team Captain);0m2aa811:Judi Love (Herself - Team Captain);jma7jazd:Maisie Adam (Herself);qa5s3f3t:Phil Wang (Himself),https://www.comedy.co.uk/tv/out-of-order/episodes/1/2/
1x03,2024-03-11,5l0pn3tm:Rosie Jones (Herself - Host);c26v5h9k:Katherine Ryan (Herself - Team Captain);0m2aa811:Judi Love (Herself - Team Captain);zg48w072:Fatiha El-Ghorri (Herself);s1i29exq:Iain Stirling (Himself),https://www.comedy.co.uk/tv/out-of-order/episodes/1/3/
