Episode,Date,Guests (Himself/Herself - Role),References
1x01,2023-03-28,ncw32b4v:Chris McCausland (Himself - Host);z7kyp79h:Rhys James (Himself);1o6y7r2h:Donna Preston (Herself);4rpkeyy5:Alasdair Beckett-King (Himself);wuf3ef9r:Ria Lina (Herself),https://www.bbc.co.uk/programmes/m001kh6w
1x02,2023-04-04,ncw32b4v:Chris McCausland (Himself - Host);hk2rczao:Alan Davies (Himself);evru4wjz:Jessica Fostekew (Herself);4eq3cvso:Suzi Ruffell (Herself);u58h18yd:Paul Chowdhry (Himself),https://www.bbc.co.uk/programmes/m001kpxz
1x03,2023-04-11,ncw32b4v:Chris McCausland (Himself - Host);3xla1274:Lee Mack (Himself);c3cbui48:Sikisa (Herself);bne00n41:Andy Parsons (Himself);ydcva7s1:Sarah Keyworth (Themself),https://www.bbc.co.uk/programmes/m001kx9x
1x04,2023-04-18,ncw32b4v:Chris McCausland (Himself - Host);qa5s3f3t:Phil Wang (Himself);6993z4xk:Nina Wadia (Herself);4omd31xd:Kerry Godliman (Herself);qwrviibp:Stuart Mitchell (Himself),https://www.bbc.co.uk/programmes/m001l2f0
