Episode,Date,Guests (Himself/Herself - Role),References
2x02,2013-08-07,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);66ftg5eh:Micky Flanagan (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
2x03,2013-08-14,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);gc44eurf:Alan Carr (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
2x04,2013-08-21,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);om2iuo4o:Gabby Logan (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
2x05,2013-08-28,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);x9y0q5f5:Dara O'Briain (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
2x06,2013-09-04,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);uheebfyu:Boris Johnson (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
2x07,2013-09-11,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);djszfogi:Jack Whitehall (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
2x08,2013-09-18,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);t6mx3m6n:Eddie Izzard (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
3x01,2014-01-31,nf812lji:Adam Hills (Himself - Host);ysvv93ea:Josh Widdicombe (Himself - Regular);sas88cch:Clare Balding (Herself);66ftg5eh:Micky Flanagan (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
3x02,2014-02-07,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);37lfqvg4:Tinie Tempah (Himself);8fvy396l:Eddie "The Eagle" Edwards (Himself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
3x03,2014-02-14,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);tf7vbgni:Warwick Davis (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
3x04,2014-02-21,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);acajgupg:Claudia Winkleman (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
3x05,2014-02-28,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);zid1la51:James Corden (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
3x06,2014-03-07,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);fwsawolj:Richard Ayoade (Himself);0fwybv40:Hannah Cockroft (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
3x07,2014-03-14,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);m7qnupci:Jennifer Saunders (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
3x08,2014-03-21,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);8bduf8ih:Frank Skinner (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
4x01,2014-08-01,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);trmmndi7:Simon Bird (Himself);f9ycxmnb:Joe Thomas (Himself);1wcjm9pw:James Buckley (Himself);59r429di:Blake Harrison (Himself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
