Episode,Date,Guests (Himself/Herself - Role),References
2x07,2016-12-19,bpkow9yl:Deborah Frances-White (Herself - Host);yqe7rw1q:Meshida (Himself);5qafkezh:Cariad Lloyd (Herself);8o7s767y:Sarah Bennetto (Herself);j2gj2jl1:Carrie Quinlan (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/2.7lovewithmeshida-cariadlloyd-sarahbennettoandcarriequinlan
2x0X,2016-12-24,bpkow9yl:Deborah Frances-White (Herself - Host);lyr97zzu:Sara Pascoe (Herself);ia6j37v1:Steen Raskopoulos (Himself);rpqoiaqm:Sadia Azmat (Herself);r821lnn1:Radu Isac (Himself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/2.xspecialchristmasdiversityfestiveeditionwithsarapascoe-steenraskopoulos-sadiaazmatandraduisac
2x08,2017-01-02,bpkow9yl:Deborah Frances-White (Herself - Host);aftia5ep:Francesco de Carlo (Himself);evru4wjz:Jessica Fostekew (Herself);rpqoiaqm:Sadia Azmat (Herself);suxshpu3:Sara Barron (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/globalpillage2.8tourismwithfrancescodecarlo-jessicafostekew-sadiaazmatandsarabarron
3x01,2017-02-20,bpkow9yl:Deborah Frances-White (Herself - Host);q8e2d6fa:Bisha K Ali (Herself);gntbj2l2:Susan Wokoma (Herself);r821lnn1:Radu Isac (Himself);1m692m9k:Nat Luurtsema (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/3.1archaicbritishsuperstitionswithbishakali-susanwokoma-raduisacandnatluurtsema
3x02,2017-02-27,bpkow9yl:Deborah Frances-White (Herself - Host);f84el6hx:Olaf Falafel (Himself);8o7s767y:Sarah Bennetto (Herself);0jlb2uxd:Thanyia Moore (Herself);xcwd8pz9:Bilal Zafar (Himself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/3.2goodsenseofhumourwitholaffalafel-sarahbennetto-thanyiamooreandbilalzafar
3x03,2017-03-06,bpkow9yl:Deborah Frances-White (Herself - Host);rwxhc32a:Joe Lycett (Himself);lyr97zzu:Sara Pascoe (Herself);8uj80z2f:Athena Kugblenu (Herself);jvlc7ryx:Jess Thom (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/3.3bansandprohibitionswithjoelycett-sarapascoe-athenakugblenuandjessthom
3x04,2017-03-15,bpkow9yl:Deborah Frances-White (Herself - Host);uurdsij6:Jessica Regan (Herself);4r04kudi:Yasmine Akram (Herself);8uj80z2f:Athena Kugblenu (Herself);59gmixwl:Desiree Burch (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/globalpillage3.4lostintranslation
3x05,2017-03-20,bpkow9yl:Deborah Frances-White (Herself - Host);0s8zb4lf:Rose Matafeo (Herself);z2xkq6ue:Sajeela Kershi (Herself);ewwqjcle:Nish Kumar (Himself);59gmixwl:Desiree Burch (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/3.5goodandbadluckwithnishkumar-rosematafeo-sajeelakershianddesireeburch
3x06,2017-03-27,bpkow9yl:Deborah Frances-White (Herself - Host);ewwqjcle:Nish Kumar (Himself);y7g8qms1:Evelyn Mok (Herself);0s8zb4lf:Rose Matafeo (Herself);aftia5ep:Francesco de Carlo (Himself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/3.6themiracleoflifewithnishkumar-evelynmok-rosematafeoandfrancescodecarlo
3x07,2017-04-03,bpkow9yl:Deborah Frances-White (Herself - Host);r821lnn1:Radu Isac (Himself);745v7bbm:Lemn Sissay (Himself);gntbj2l2:Susie Wokoma (Herself);higgok7r:Katya Veleva (Herself);sbynrgke:Ned Sedgwick (Himself - Pedants Corner);306w9rz5:Mark Hodge (Himself - Piano),https://www.acast.com/globalpillage/3.7expecttheunexpectedwithraduisac-lemnsissay-susanwokomaandkatyaveleva
