Episode,Date,Guests (Himself/Herself - Role),References
3x07,2011-04-22,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);onmudl5p:Georgie Thompson (Herself);j9nk18ol:John Bishop (Himself);djszfogi:Jack Whitehall (Himself);dz55lv5q:Amy Williams (Herself);,
3x08,2011-04-29,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);h6o9xvx5:Kevin Bridges (Himself);onmudl5p:Georgie Thompson (Herself);j9nk18ol:John Bishop (Himself);qgikc84j:Dermot O'Leary (Himself - Team Captain);tf5yw8iv:Alastair Cook (Himself);,
4x01,2011-10-07,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);onmudl5p:Georgie Thompson (Herself);j9nk18ol:John Bishop (Himself);3vblg9jo:Jason Manford (Himself);81o640wk:Andy Murray (Himself);,
4x02,2011-10-14,zid1la51:James Corden (Himself - Host);vetnyfo3:Jamie Redknapp (Himself - Team Captain);onmudl5p:Georgie Thompson (Herself);j9nk18ol:John Bishop (Himself);3xla1274:Lee Mack (Himself - Team Captain);ue6apkfm:Frank Lampard (Himself);om2iuo4o:Gabby Logan (Herself);,
4x03,2011-10-21,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);onmudl5p:Georgie Thompson (Herself);j9nk18ol:John Bishop (Himself);djszfogi:Jack Whitehall (Himself);e2ii59g0:Rory McIlroy (Himself);,
4x04,2011-10-28,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);onmudl5p:Georgie Thompson (Herself);j9nk18ol:John Bishop (Himself);sx5n2tkh:Phill Jupitus (Himself);noyy644d:Peter Crouch (Himself);,
4x05,2011-11-04,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);onmudl5p:Georgie Thompson (Herself);j9nk18ol:John Bishop (Himself);tiewbgqw:Jimmy Carr (Himself);0egfos88:James Anderson (Himself);,
4x06,2011-11-11,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);onmudl5p:Georgie Thompson (Herself);j9nk18ol:John Bishop (Himself);nn71jpyb:David Walliams (Himself);fvb43c28:Gary Neville (Himself);,
4x07,2011-11-18,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);onmudl5p:Georgie Thompson (Herself);j9nk18ol:John Bishop (Himself);tiewbgqw:Jimmy Carr (Himself);0z7h47ea:Mark Webber (Himself);,
4x08,2011-12-16,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);onmudl5p:Georgie Thompson (Herself);j9nk18ol:John Bishop (Himself);3l1qtw2v:Stacey Solomon (Herself);om2iuo4o:Gabby Logan (Herself);,
5x01,2012-04-20,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);onmudl5p:Georgie Thompson (Herself);zs0apxwq:Steven Gerrard (Himself);j9nk18ol:John Bishop (Himself);,
5x02,2012-04-27,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);bw8tq99q:Louise Hazel (Herself);tiewbgqw:Jimmy Carr (Himself);noyy644d:Peter Crouch (Himself - Team Captain);j9nk18ol:John Bishop (Himself);,
5x03,2012-05-04,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);e98c0h4v:Jessica Ennis (Herself);om2iuo4o:Gabby Logan (Herself);66ftg5eh:Micky Flanagan (Himself);,
5x04,2012-05-11,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);2f1nzrjr:Zoë Ball (Herself);0zwcmsqb:Jermain Defoe (Himself);j9nk18ol:John Bishop (Himself);,
5x05,2012-05-18,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);49wtlg4h:Mo Farah (Himself);sas88cch:Clare Balding (Herself);nn71jpyb:David Walliams (Himself);,
5x06,2012-05-25,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);jfdvmco3:Ronnie O'Sullivan (Himself);n8fubkkv:Christine Bleakley (Herself);tiewbgqw:Jimmy Carr (Himself);,
5x07,2012-06-01,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);om2iuo4o:Gabby Logan (Herself);n9xuiut4:Graeme Souness (Himself);h6o9xvx5:Kevin Bridges (Himself);,
5x08,2012-06-08,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);acajgupg:Claudia Winkleman (Herself);vuiegjo8:Joe Hart (Himself);j9nk18ol:John Bishop (Himself);,
6x01,2012-10-26,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);acajgupg:Claudia Winkleman (Herself);49wtlg4h:Mo Farah (Himself);j9nk18ol:John Bishop (Himself);,
6x02,2012-11-02,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);62oyb7vd:Rebecca Adlington (Herself);otmm27t8:Sir Chris Hoy (Himself);nn71jpyb:David Walliams (Himself);,
6x03,2012-11-09,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);29wz3ayf:Harry Redknapp (Himself);9b46vz01:Johnny Vegas (Himself);j09oj1nr:Charlotte Jackson (Herself);,
6x04,2012-11-16,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);tiewbgqw:Jimmy Carr (Himself);e98c0h4v:Jessica Ennis (Herself);66ftg5eh:Micky Flanagan (Himself);,
6x05,2012-11-23,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);ue6apkfm:Frank Lampard (Himself);wovvqlko:Shane Warne (Himself);om2iuo4o:Gabby Logan (Herself - Team Captain);3vblg9jo:Jason Manford (Himself);,
6x06,2012-11-30,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);xdjmez90:Laura Trott (Herself);b3dp4s8p:Zara Phillips (Herself);66ftg5eh:Micky Flanagan (Himself);,
6x07,2012-12-07,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);oxyl45br:Sarah Millican (Herself);d3um4cbr:Victoria Pendleton (Herself);j9nk18ol:John Bishop (Himself);,
6x08,2012-12-14,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);i9hu1ace:Billie Piper (Herself);3xla1274:Lee Mack (Himself);01vs6k9v:Vincent Kompany (Himself);,
7x01,2013-08-23,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);dz55lv5q:Amy Williams (Herself);a6f1yjof:Edgar Davids (Himself);tiewbgqw:Jimmy Carr (Himself);,
7x02,2013-08-30,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);vvpc2276:Sara Cox (Herself);dkd6lk6t:Harry Styles (Himself);id0r5tz6:Louis Tomlinson (Himself);hmv4c25n:Niall Horan (Himself);,
7x03,2013-09-06,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);0hmdbegm:Sarah Storey (Herself);yhbg76xk:Sam Allardyce (Himself);nn71jpyb:David Walliams (Himself);,
7x04,2013-09-13,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);jmwkcesb:Paula Radcliffe (Herself);ncmvhtpz:Chris Ashton (Himself);fwsawolj:Richard Ayoade (Himself);,
7x05,2013-09-20,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);om2iuo4o:Gabby Logan (Herself);xzrxzwur:Joleon Lescott (Himself);k6egqudh:Jon Richardson (Himself);,
7x06,2013-09-27,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);htsekgtk:Perri Shakes-Drayton (Herself);cgg5lqmj:Jonathan Ross (Himself);oymxjpku:Matt Smith (Himself);,
7x07,2013-10-04,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);fwsawolj:Richard Ayoade (Himself);oi4rspa1:Nicola Adams (Herself);nn71jpyb:David Walliams (Himself);,
7x08,2013-10-11,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);h3mfprrf:Alan Shearer (Himself);8sdyn2ab:Frankie Sandford (Herself);3vblg9jo:Jason Manford (Himself);,
8x01,2014-08-29,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);ue6apkfm:Frank Lampard (Himself);cy7pwrvj:Judy Murray (Herself);h6o9xvx5:Kevin Bridges (Himself);,
8x02,2014-09-05,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);fl30no6f:Laura Whitmore (Herself);1mfazu9m:Andros Townsend (Himself);66ftg5eh:Micky Flanagan (Himself);,
8x03,2014-09-12,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);vuiegjo8:Joe Hart (Himself);rbwd0at3:Kevin Pietersen (Himself);ysvv93ea:Josh Widdicombe (Himself);,
8x04,2014-09-19,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);gu9gr6ea:Una Healy (Herself);0neeua5p:Kevin Keegan (Himself);tq4rhgl6:Russell Howard (Himself);,
8x05,2014-09-26,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);sn5wg8yd:Kirsty Gallacher (Herself);tiewbgqw:Jimmy Carr (Himself);2iypfm2y:Jamie Carragher (Himself);,
8x06,2014-10-03,zid1la51:James Corden (Himself - Host);wyv2lc7u:Andrew 'Freddie' Flintoff (Himself - Team Captain);vetnyfo3:Jamie Redknapp (Himself - Team Captain);djszfogi:Jack Whitehall (Himself);k0oyaq2d:Christine Ohuruogu (Herself);yipahedd:Sean Lock (Himself);bz6pwfxg:Lennox Lewis (Himself);,
