Episode,Date,Guests (Himself/Herself - Role),References
10x02,2016-11-04,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);5rixhzla:Andrew Ryan (Himself),http://www.bbc.co.uk/programmes/b080z0ks
10x03,2016-11-11,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);jtkbv70w:Zoe Lyons (Herself),http://www.bbc.co.uk/programmes/b081syy9
10x04,2016-11-25,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);lqu3n4lu:Ed Byrne (Himself),http://www.bbc.co.uk/programmes/b082l781
10x05,2016-12-02,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);zs45y9m6:Felicity Ward (Herself),http://www.bbc.co.uk/programmes/b083lv6l
10x06,2016-12-09,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);4eq3cvso:Suzi Ruffell (Herself),http://www.bbc.co.uk/programmes/b08402jp
11x01,2017-04-22,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);v5ud22gw:Janey Godley (Herself),http://www.bbc.co.uk/programmes/b08n1rvk
11x02,2017-04-29,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);dkbq9pyf:Terry McHugh (Himself),http://www.bbc.co.uk/programmes/b08n98sq
11x03,2017-05-06,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);k1zdzzda:Scott Capurro (Himself),http://www.bbc.co.uk/programmes/b08nxj9r
11x04,2017-05-14,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);27g5s77i:Angela Barnes (Herself),http://www.bbc.co.uk/programmes/b08ps0wb
11x05,2017-05-20,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);6egq5ot8:Stephen K. Amos (Himself),http://www.bbc.co.uk/programmes/b08r681y
11x06,2017-05-29,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);0kvfpevl:Fern Brady (Herself),http://www.bbc.co.uk/programmes/b08rnbql
11x07,2017-06-04,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);j9nk18ol:John Bishop (Himself),http://www.bbc.co.uk/programmes/b08s3pfp
12x02,2017-11-04,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);mz9xtuz2:Deirdre O'Kane (Herself),http://www.bbc.co.uk/programmes/b09cfdqd
