nf1c6l0r,"Rupert Everett",Himself,male,1959,4,52:4,Rupert_Everett
btwebrs5,"Russell Tovey",Himself,male,1981,4,56:2;73:1;18:1,Russell_Tovey
gtv9hetj,"Ruth Gregory",Herself,female,,4,42:4,Ruth_Gregory
1ug0vtiw,"Ruth Kelly",Herself,female,1968,4,68:4,Ruth_Kelly
6b2pm1dz,"Sally Magnusson",Herself,female,1955,4,16:4,Sally_Magnusson
b1ci6w6t,"Sally Oppenheim",Herself,female,1928,4,68:4,Sally_Oppenheim-Barnes,_Baroness_Oppenheim-Barnes
izc0x7ix,"Sally Warhaft",Herself,female,,4,65:3;80:1,
nygu5bdy,"Samantha Fox",Herself,female,1966,4,52:3;56:1,Samantha_Fox
wkzxfefy,"Samuel Woolf",Himself,male,,4,33:4,
t1z4mq4g,"Sara Morrison",Herself,female,,4,68:4,
bve7w6ph,"Sarah Churchwell",Herself,female,1970,4,68:4,Sarah_Churchwell
8av2mwg1,"Sarah White",Herself,female,,4,52:2;72:1;47:1,Sarah_White
dd70q7gn,"Sathnam Sanghera",Himself,male,1976,4,38:3;39:1,Sathnam_Sanghera
8p0oy28n,"Saul David",Himself,male,,4,42:4,Saul_David
id6gbmkj,"Sebastien Izambard",Himself,male,1973,4,52:4,S%C3%A9bastien_Izambard
essnx1aa,"Serena Sinclair",Herself,female,,4,63:2;16:2,
wu0xexu3,"Shalailah Medhora",Herself,female,,4,80:4,
02ep80jm,"Shane Jacobson",Himself,male,,4,76:4,
kk054xyr,"Shane Richie Jr.",Himself,male,,4,52:4,
0vfhrhp9,"Sharleen Spiteri",Herself,female,1967,4,52:4,Sharleen_Spiteri
9laz84i5,"Sharri Markson",Herself,female,,4,80:3;65:1,
15ovqrpa,"Shaun Woodward",Himself,male,1958,4,68:4,Shaun_Woodward
wvlp1qff,"Sheila Ferguson",Herself,female,1947,4,56:3;52:1,Sheila_Ferguson
1fbgw36g,"Sheila McKechnie",Herself,female,,4,68:4,Sheila_McKechnie
7yxhzsqh,"Sian Berry",Herself,female,,4,68:4,
pnamsca4,"Sid Owen",Himself,male,1972,4,18:3;72:1,Sid_Owen
wbqgy0rh,"Simon Blackburn",Himself,male,1944,4,42:4,Simon_Blackburn
cqa30iam,"Simon Callow",Himself,male,1949,4,68:1;65:1;52:1;16:1,Simon_Callow
of0bddxf,"Simon Conway Morris",Himself,male,1951,4,42:4,Simon_Conway_Morris
u2hczb1o,"Simon Gregson",Himself,male,1974,4,93:1;52:1;34:1;18:1,Simon_Gregson
bf2hph6f,"Simon Le Bon",Himself,male,1958,4,52:3;56:1,Simon_Le_Bon
u6j7de3o,"Simon Sheikh",Himself,male,,4,65:4,Simon_Sheikh
8g3yidq0,"Sir David Steel",Himself,male,1938,4,60:4,David_Steel
yscv10ck,"Sir Huw Wheldon",Himself,male,,4,16:4,
rifdrkbi,"Sonia Sodha",Herself,female,,4,68:2;57:1;39:1,
1aimhuz4,"Sophie Scott",Herself,female,1966,4,82:4,Sophie_Scott
f9z3h3py,"Stanley Johnson",Himself,male,,4,83:1;81:1;57:1;39:1,
g6g10dr7,"Stefanie Powers",Herself,female,1942,4,52:4,Stefanie_Powers
u3ad0cze,"Stephanie Pratt",Herself,female,1986,4,18:2;87:1;69:1,Stephanie_Pratt
p25a12lx,"Stephen Bowman",Himself,male,,4,52:4,
6lk6agdm,"Stephen Merchant",Himself,male,1974,4,93:1;83:1;39:1;11:1,Stephen_Merchant
h6hovfob,"Stephen O'Doherty",Himself,male,1959,4,80:4,Stephen_O'Doherty
3ksdf9vy,"Stephen Tompkinson",Himself,male,1965,4,16:3;72:1,Stephen_Tompkinson
jvfs4j03,"Steve Backley",Himself,male,1969,4,86:2;66:2,Steve_Backley
0dlwjkya,"Sue Black",Herself,female,,4,82:3;90:1,
ltv5086w,"Sue Cato",Herself,female,,4,65:3;80:1,
l77nc1lh,"Susan Penhaligon",Herself,female,1949,4,52:2;16:2,Susan_Penhaligon
wutnufn9,"Susan Ryan",Herself,female,1942,4,80:2;65:2,Susan_Ryan
ijrgpxcy,"Tasmina Ahmed-Sheikh",Herself,female,1970,4,68:4,Tasmina_Ahmed-Sheikh
cs5wm8y8,"Teddie Beverley",Herself,female,,4,63:3;50:1,Beverley_Sisters
clkkbknj,"Teddy Taylor",Himself,male,1937,4,68:3;39:1,Teddy_Taylor
qukh1s8w,"Terri Psiakis",Herself,female,,4,76:4,
bxe5om0z,"Terry Barnes",Himself,male,,4,80:4,
2yvghn90,"Tessa Sanderson",Herself,female,1956,4,66:2;86:1;79:1,Tessa_Sanderson
05t0l33m,"The Marchioness of Tavistock",Herself,female,,4,16:4,
xjxkiogd,"Thomas Turgoose",Himself,male,1992,4,18:2;87:1;0:1,Thomas_Turgoose
86qykmpd,"Tim Flannery",Himself,male,1956,4,65:4,Tim_Flannery
r58ek1sl,"Toby Ralph",Himself,male,,4,80:3;65:1,
as56ms52,"Tom Ballard",Himself,male,,4,76:2;57:1;53:1,
o67wrij9,"Tom Chambers",Himself,male,,4,52:4,
kenmxdzz,"Tom Grennan",Himself,male,1995,4,18:3;56:1,Tom_Grennan
h5tvbog8,"Tom Switzer",Himself,male,,4,65:4,Tom_Switzer
k3rk0eql,"Tony Bellew",Himself,male,1982,4,3:4,Tony_Bellew
q49ld4hs,"Tony Britton",Himself,male,1924,4,16:4,Tony_Britton
nigw9t2i,"Tony Martin",Himself,male,,4,76:4,
jdg9orh4,"Tony Russell",Himself,male,,4,36:4,
3lnbsttu,"Trevor Nelson",Himself,male,1964,4,31:3;56:1,Trevor_Nelson
srulrt9x,"Unity Hall",Herself,female,,4,63:4,
a4rxsqzd,"Uri Geller",Himself,male,1946,4,52:3;0:1,Uri_Geller
tz6pw08q,"Urs Buhler",Himself,male,1971,4,52:4,Urs_B%C3%BChler
hluhelyv,"Valery Rees",Herself,female,,4,42:4,
1v5wcwqn,"Victor Spinetti",Himself,male,1929,4,50:4,Victor_Spinetti
q2hbiqhb,"Vin Welch",Himself,male,,4,52:4,
94s31co6,"Wayne Hemingway",Himself,male,1961,4,68:2;72:1;52:1,Wayne_Hemingway
7erg6hck,"Wayne Sleep",Himself,male,1948,4,52:3;56:1,Wayne_Sleep
nfitf2x2,"Will Carling",Himself,male,1965,4,66:3;86:1,Will_Carling
bjer6ppj,"Will Greenwood",Himself,male,1972,4,66:4,Will_Greenwood
dzoa6avl,"William Whitelaw",Himself,male,1918,4,68:4,William_Whitelaw,_1st_Viscount_Whitelaw
y8d0z6al,"Zoe Williams",Herself,female,,4,68:2;38:2,
yx2wm38l,"Abz Love",Himself,male,1979,3,69:1;56:1;18:1,Abz_Love
456fvaer,"Adam Bandt",Himself,male,1972,3,65:3,Adam_Bandt
ymz673p8,"Adam Garcia",Himself,male,1973,3,52:2;18:1,Adam_Garcia
4jo3qx25,"Adam Jones",Himself,male,,3,66:3,
n4luaa0o,"Adam Kuper",Himself,male,1941,3,42:3,Adam_Kuper
37d0bvq4,"Adam Lambert",Himself,male,1982,3,18:2;52:1,Adam_Lambert
j605ae16,"Ade Adepitan",Himself,male,1973,3,83:1;66:1;2:1,Ade_Adepitan
ayrny17r,"Afua Hirsch",Herself,female,1981,3,68:2;32:1,Afua_Hirsch
g2c3v9c0,"Al Porter",Himself,male,1993,3,44:1;41:1;0:1,Al_Porter
6q3vu7a7,"Alan Fletcher",Himself,male,,3,52:2;18:1,
ic7mb9fk,"Alan Jones",Himself,male,1941,3,65:3,Alan_Jones_(radio_broadcaster)
h8r9h18o,"Alan Pegler",Himself,male,,3,16:3,Alan_Pegler
jlnb14v1,"Alan Rusbridger",Himself,male,1953,3,57:3,Alan_Rusbridger
h3mfprrf,"Alan Shearer",Himself,male,1970,3,66:1;64:1;3:1,Alan_Shearer
zhduxbla,"Alan Sugar",Himself,male,1947,3,52:3,Alan_Sugar
5rectlx2,"Alex Bellos",Himself,male,1969,3,82:3,Alex_Bellos
dnl3r4nf,"Alex Scott",Herself,female,1984,3,3:2;64:1,Alex_Scott_(footballer,_born_1984)
2189yodw,"Alexander O'Neal",Himself,male,,3,52:2;56:1,
20onbb8t,"Alexandra 'Binky' Felstead",Herself,female,,3,87:3,
lx9gpuhb,"Alice Thomson",Herself,female,,3,68:3,
qp8um316,"Alistair Beaton",Himself,male,,3,57:3,Alistair_Beaton
11iuyc98,"All Angels",,other,,3,52:3,All_Angels
wp2vxdl8,"Amanda Davies",Herself,female,1980,3,31:3,Amanda_Davies
opyucxf2,"Amanda Vickery",Herself,female,1962,3,42:3,Amanda_Vickery
xnaid2dz,"Amelle Berrabah",Herself,female,1984,3,52:2;56:1,Amelle_Berrabah
7d4uza22,"Amy Nuttall",Herself,female,1982,3,52:3,Amy_Nuttall
06vtg3fe,"Andrew Charlton",Himself,male,,3,80:3,
mutn9csv,"Andrew Cole",Himself,male,1971,3,66:3,Andy_Cole
vb2gdwbi,"Andrew Davies",Himself,male,,3,16:3,
0cl2wd6q,"Andrew Doyle",Himself,male,1978,3,57:3,Andrew_Doyle_(comedian)
t8jky09r,"Andrew Johnston",Himself,male,1989,3,66:1;64:1;3:1,Andrew_Johnston_(golfer)
1f8l0y46,"Andrew Marr",Himself,male,1959,3,39:2;42:1,Andrew_Marr
ab1wcc46,"Andrew Motion",Himself,male,1952,3,16:2;68:1,Andrew_Motion
lr9frp1e,"Andy Abraham",Himself,male,1964,3,52:3,Andy_Abraham
ph91t3xj,"Andy McDonald",Himself,male,1958,3,68:3,Andy_McDonald_(politician)
azjd26a0,"Andy Nicol",Himself,male,1971,3,66:3,Andy_Nicol
6tpy23f7,"Andy Turner",Himself,male,,3,66:3,
etsxk94w,"Ann Morrish",Herself,female,1928,3,16:3,Ann_Morrish
56jkg1y1,"Ann Robinson",Herself,female,1929,3,68:3,Ann_Robinson
i5zadb3f,"Anna Bligh",Herself,female,1960,3,65:3,Anna_Bligh
06bte3rh,"Anna Burke",Herself,female,1966,3,65:3,Anna_Burke
8357sfsk,"Anna Fey",Herself,female,,3,52:3,
ahwsfxfj,"Anna Ryder Richardson",Herself,female,1964,3,52:2;47:1,Anna_Ryder_Richardson
fq7aa4dh,"Anne Charleston",Herself,female,1942,3,52:2;56:1,Anne_Charleston
o3uon9ia,"Anne Curry",Herself,female,1954,3,42:3,Anne_Curry
fuze8q7l,"Anne Henderson",Herself,female,,3,80:2;65:1,
75umhpek,"Anne Jones",Herself,female,,3,68:3,
p74d3n3p,"Annie Lennox",Herself,female,1954,3,52:3,Annie_Lennox
k3rnaprj,"Annie Nightingale",Herself,female,1940,3,63:2;23:1,Annie_Nightingale
garbne7e,"Antonio Carluccio",Himself,male,1937,3,52:3,Antonio_Carluccio
91sl8vd2,"Arthur Sinodinos",Himself,male,1957,3,65:3,Arthur_Sinodinos
3m5lmsrx,"Ashley Giles",Himself,male,1973,3,66:2;86:1,Ashley_Giles
xorzqp8e,"Ashley Pearson",Herself,female,,3,52:3,
n99w5ryl,"Ashley Walters",Himself,male,1982,3,77:1;56:1;18:1,Ashley_Walters_(actor)
apl363tn,"Audley Harrison",Himself,male,1971,3,86:2;66:1,Audley_Harrison
5w3rsqy2,"Ayden Callaghan",Himself,male,1981,3,52:3,Ayden_Callaghan
k50ysuy2,"Barbara Murray",Herself,female,1929,3,16:3,Barbara_Murray
7zm4a62i,"Barbara Roche",Herself,female,1954,3,68:3,Barbara_Roche
n0n1ldfv,"Barbara Windsor",Herself,female,1937,3,47:2;52:1,Barbara_Windsor
omvjap5z,"Baroness Brinton",Herself,female,1955,3,68:3,Sal_Brinton
72id14jt,"Barry Davies",Himself,male,1937,3,31:2;86:1,Barry_Davies
30rt134h,"Barry Humphries",Himself,male,1934,3,65:1;52:1;2:1,Barry_Humphries
dsznpekv,"Barry Smith",Himself,male,,3,42:3,
iu3nqy0s,"Beatrice Han-Pile",Herself,female,,3,42:3,
xddxlj0j,"Bec Hill",Herself,female,1986,3,34:1;33:1;17:1,Bec_Hill
8w27giak,"Beccy Cole",Herself,female,,3,76:3,
nlm288vg,"Becky Tinsley",Herself,female,,3,68:3,
ccamuv4r,"Ben Adams",Himself,male,1981,3,56:2;18:1,Ben_Adams
ep0rgd2d,"Ben Kay",Himself,male,1975,3,66:3,Ben_Kay
wba6tv0k,"Benjamin Law",Himself,male,,3,80:2;65:1,
00ipcmj2,"Bernard Keane",Himself,male,,3,80:3,Bernard_Keane
63w0htwy,"Bette Midler",Herself,female,1945,3,52:3,Bette_Midler
n21h5lpy,"Bhakthi Puvanenthiran",Herself,female,,3,80:3,
3t0v070s,"Bianca Jagger",Herself,female,1945,3,68:3,Bianca_Jagger
c8cdtu81,"Bill Morris",Himself,male,,3,68:3,
busnkmll,"Brendan O'Carroll",Himself,male,,3,52:1;35:1;2:1,
8x9qd4ik,"Brendan O'Neill",Himself,male,,3,65:3,Brendan_O%27Neill_(journalist)
xixlb5el,"Brian Friedman",Himself,male,1977,3,52:3,Brian_Friedman
qhewh34w,"Brian Moore",Himself,male,,3,86:1;68:1;66:1,
90s5k3ab,"Brian Paddick",Himself,male,1958,3,68:3,Brian_Paddick,_Baron_Paddick
7xfow9sp,"Brian Schmidt",Himself,male,1967,3,65:3,Brian_Schmidt
kyoo21kf,"Brian Souter",Himself,male,1954,3,68:3,Brian_Souter
famubijp,"Brian Taylor",Himself,male,1955,3,14:3,Brian_Taylor_(journalist)
f27tagis,"Brian Turner",Himself,male,,3,52:3,
g290e2n5,"Brian Wilson",Himself,male,1942,3,68:3,Brian_Wilson
uu34nofb,"Britt Ekland",Herself,female,1942,3,52:3,Britt_Ekland
45i9j8dp,"Bruce Dickinson",Himself,male,1958,3,56:3,Bruce_Dickinson
bu3x6ndg,"Camila Batmanghelidjh",Herself,female,,3,68:3,Camila_Batmanghelidjh
wqnfustb,"Caprice Bourret",Herself,female,1971,3,52:3,Caprice_Bourret
4ya1c62o,"Carl Frampton",Himself,male,1987,3,66:2;31:1,Carl_Frampton
dli4oc3k,"Carlos Frenk",Himself,male,1951,3,42:2;82:1,Carlos_Frenk
1g3jgtsl,"Carol Harrison",Herself,female,1955,3,52:2;16:1,Carol_Harrison
jz7zpa1x,"Carole Hillenbrand",Herself,female,,3,42:3,Carole_Hillenbrand
jdjxxc79,"Caroline Humfress",Herself,female,,3,42:3,
6fv3emb5,"Caroline Warman",Herself,female,,3,42:3,
f4eto3j6,"Carwyn Jones",Himself,male,1967,3,68:3,Carwyn_Jones
3c8s1glm,"Cathy Newman",Herself,female,1974,3,39:2;0:1,Cathy_Newman
z399o919,"Catriona Kelly",Herself,female,1959,3,42:3,Catriona_Kelly
v7e0ocwt,"Cecilia Marquis",Herself,female,,3,52:3,
5qvfpdxa,"Chakravarthi Ram-Prasad",Himself,male,,3,42:3,
dbtrcd58,"Charlene White",Herself,female,1980,3,93:1;75:1;39:1,Charlene_White
dtmoek79,"Charles Dance",Himself,male,1946,3,16:2;93:1,Charles_Dance
mudj7j13,"Charlie Clements",Himself,male,1987,3,52:2;0:1,Charlie_Clements
slus3br7,"Charlie Dagnall",Himself,male,1976,3,31:3,Charles_Dagnall
u1mpwah8,"Charlie Dimmock",Herself,female,1966,3,52:2;37:1,Charlie_Dimmock
f0g6e0j2,"Charlie Simpson",Himself,male,1985,3,56:3,Charlie_Simpson
o7s9sw27,"Charlotte Bellamy",Herself,female,1973,3,52:3,Charlotte_Bellamy
dmoebh5q,"Charlotte Roueché",Herself,female,,3,42:3,
l833pjr0,"Chas Hodges",Himself,male,1943,3,56:2;52:1,Chas_Hodges
j3m7owai,"Chelsee Healey",Herself,female,1988,3,37:1;30:1;18:1,Chelsee_Healey
o1p48exf,"Cheryl Kernot",Herself,female,1948,3,65:3,Cheryl_Kernot
xn7z40s6,"Chloe Sims",Herself,female,,3,18:2;52:1,
b3m4k7t3,"Chris Hollins",Himself,male,1971,3,52:2;31:1,Chris_Hollins
mhbsr2dc,"Chris Leslie",Himself,male,1972,3,68:3,Chris_Leslie_(politician)
gju6dbtb,"Chris Rea",Himself,male,1951,3,52:2;72:1,Chris_Rea
gyprn5xn,"Chris Washington",Himself,male,,3,54:2;14:1,
l0ejxafq,"Chris Woakes",Himself,male,1989,3,66:3,Chris_Woakes
dlxpx75q,"Christine Ockrent",Herself,female,1944,3,68:3,Christine_Ockrent
vg71xt7p,"Christine Wallace",Herself,female,,3,65:3,Christine_Wallace
zaksaoyh,"Christopher Frayling",Himself,male,1946,3,82:1;68:1;42:1,Christopher_Frayling
m7nhbn7q,"Christopher Hitchens",Himself,male,1949,3,68:1;65:1;42:1,Christopher_Hitchens
1q8hz69u,"Christopher Maloney",Himself,male,1969,3,52:3,Christopher_Maloney
84s73n6u,"Cindy Pan",Herself,female,,3,65:3,Cindy_Pan
2dojt1m8,"Claire Brooks",Herself,female,,3,68:3,Claire_Brooks
k87pbr0a,"Claire Fox",Herself,female,1960,3,68:3,Claire_Fox
60p1kurg,"Claire Hooper",Herself,female,,3,76:3,
fpi5t953,"Claire Madden",Herself,female,,3,80:3,
j64bog9e,"Clare Bowditch",Herself,female,,3,76:3,
6ty4y4k3,"Clive Thornton",Himself,male,,3,68:3,Kevin_of_the_North
kcxdl5ii,"Colin Salmon",Himself,male,,3,75:1;52:1;16:1,
rmr5uctt,"Conor Cruise O'Brien",Himself,male,,3,68:3,
8t74w7wn,"Conrad Black",Himself,male,1944,3,68:2;39:1,Conrad_Black
ms58xczj,"Coolio",Himself,male,1963,3,56:1;52:1;18:1,Coolio
cx5m1uqv,"Corinne Grant",Herself,female,1973,3,65:3,Corinne_Grant
ne5vygvn,"Courtney Act",Herself,female,1982,3,18:2;20:1,Courtney_Act
d0qjy0r1,"Craig Clunas",Himself,male,1954,3,42:3,Craig_Clunas
zisbx4gl,"Craig David",Himself,male,1981,3,52:3,Craig_David
uufddw7s,"Craig Fairbrass",Himself,male,,3,52:3,Craig_Fairbrass
bvchjmda,"Curtis Davies",Himself,male,1985,3,66:3,Curtis_Davies
lnjuiazp,"D.J. Spoony",Himself,male,1970,3,56:2;52:1,DJ_Spoony
d8wr0pxe,"Daisy Lowe",Herself,female,1989,3,18:2;77:1,Daisy_Lowe
yjiinsgt,"Damon Hill",Himself,male,1960,3,86:1;72:1;66:1,Damon_Hill
nna0drvg,"Dan Maier",Himself,male,,3,74:2;26:1,Daniel_Maier
c0wiutmd,"Dan Snow",Himself,male,1978,3,68:1;39:1;23:1,Dan_Snow
xzm9ecj8,"Dana Alexander",Herself,female,,3,14:2;67:1,
3ng87gq5,"Dani Dyer",Herself,female,,3,18:2;93:1,
xar4fswv,"Daniel Karlin",Himself,male,,3,42:3,
a42e4i3u,"Daniel Powter",Himself,male,1971,3,52:2;56:1,Daniel_Powter
b699bgwj,"Daniel Radcliffe",Himself,male,1989,3,83:1;39:1;2:1,Daniel_Radcliffe
t09vs8h9,"Danielle Armstrong",Herself,female,,3,18:2;87:1,
oh2u5vsr,"Danielle Bux",Herself,female,1979,3,52:3,Danielle_Lineker
ssvrujqb,"Danny Wilkin",Himself,male,,3,52:2;77:1,Rixton_(band)
2f8es6v0,"Darcus Howe",Himself,male,1943,3,68:2;72:1,Darcus_Howe
cxx0x82j,"Darren Everest",Himself,male,,3,52:3,
5gf6io5a,"Darren Gough",Himself,male,1970,3,66:2;86:1,Darren_Gough
m8td37kv,"Darren Saunders",Himself,male,1965,3,80:3,Darren_Saunders
5g8z74ie,"Darryn Lyons",Himself,male,1965,3,65:1;52:1;18:1,Darryn_Lyons
bpbslwyl,"David Attenborough",Himself,male,1926,3,16:2;52:1,David_Attenborough
2ez6rxe4,"David Basnett",Himself,male,,3,68:3,David_Basnett
wh5qhmew,"David Emanuel",Himself,male,,3,52:2;72:1,
eycyrwcv,"David Gauke",Himself,male,1971,3,68:3,David_Gauke
cola0tiv,"David James",Himself,male,1970,3,3:2;34:1,David_James_(footballer)
2o45le8o,"David Lidington",Himself,male,1956,3,68:3,David_Lidington
o281ntw1,"David Quantick",Himself,male,1961,3,1:3,David_Quantick
m5jimv6z,"David Reed",Himself,male,1982,3,26:1;23:1;17:1,David_Reed_(comedian)
5jt11oxc,"David Sedley",Himself,male,1947,3,42:3,David_Sedley
5zvj0j30,"David Sheppard",Himself,male,1929,3,68:3,David_Sheppard
brvcn7yz,"David Van Day",Himself,male,1956,3,56:1;52:1;18:1,David_Van_Day
5lpswwdb,"David Young",Himself,male,,3,68:3,
u10ft4ly,"Dawn O'Porter",Herself,female,,3,52:2;0:1,
ypvulzyx,"Dawn Primarolo",Herself,female,1954,3,68:3,Dawn_Primarolo
5wpgr8wr,"Dean Gaffney",Himself,male,1978,3,52:2;18:1,Dean_Gaffney
vg3lq33c,"Deanne Nelson Henry",Herself,female,,3,52:3,
3v5vi9wq,"Debbie Bowen",Herself,female,,3,63:3,
rpmfhb4j,"Deborah Cheetham",Herself,female,,3,80:2;76:1,
eajoxg57,"Deborah Snow",Herself,female,,3,80:3,
ocudjm1g,"Dennis Skinner",Himself,male,1932,3,68:3,Dennis_Skinner
qouefkzj,"Denzil Davies",Himself,male,1938,3,68:3,Denzil_Davies
di5u8uzq,"Derek Draper",Himself,male,1967,3,68:1;39:1;31:1,Derek_Draper
18vg78tl,"Derek Simpson",Himself,male,,3,68:3,
z9jpoczk,"Dermot Morgan",Himself,male,1952,3,39:2;72:1,Dermot_Morgan
26tvdby6,"Des Lynam",Himself,male,1942,3,39:3,Des_Lynam
vm7uti1b,"Diana Doherty",Herself,female,,3,76:3,
mp5ke354,"Diana Rigg",Herself,female,1938,3,16:2;52:1,Diana_Rigg
o3l4mp6v,"Diane James",Herself,female,1959,3,68:3,Diane_James
gfwuhxg3,"Dick Taverne",Himself,male,1928,3,68:3,Dick_Taverne
9owkfu1y,"Don Foster",Himself,male,,3,68:3,
h6bpnkyr,"Doug Stanhope",Himself,male,1967,3,32:1;31:1;0:1,Doug_Stanhope
1ap6ouo5,"Dr Alice Roberts",Herself,female,1973,3,82:2;93:1,Alice_Roberts
065b9jn5,"Dr Nick Lane",Himself,male,,3,82:3,
j8onc4ut,"Dr Val Gibson",Herself,female,,3,42:3,
4zcvkylg,"Dwayne Peel",Himself,male,1981,3,66:3,Dwayne_Peel
s6wqc12s,"Dynamo",Himself,male,1982,3,18:2;56:1,Dynamo_(magician)
4nfb02c4,"Ebony Rainford-Brent",Herself,female,1983,3,31:2;66:1,Ebony-Jewel_Rainford-Brent
78eo450w,"Ed Clancy",Himself,male,1985,3,66:2;31:1,Ed_Clancy
j8hxdvxm,"Ed Husic",Himself,male,1970,3,65:3,Ed_Husic
xtbvbahz,"Eddie Mair",Himself,male,1965,3,16:2;57:1,Eddie_Mair
h8xexr31,"Edwina Coven",Herself,female,,3,63:3,
23oxzds5,"Eileen Atkins",Herself,female,1934,3,16:2;52:1,Eileen_Atkins
35bnfa9s,"Elaine C. Smith",Herself,female,1958,3,52:2;68:1,Elaine_C._Smith
phtd0a0j,"Eliza Doolittle",Herself,female,1988,3,56:2;77:1,Eliza_Doolittle_(singer)
6p3cwz3n,"Elizabeth Dawn",Herself,female,1939,3,52:3,Elizabeth_Dawn
bc2a5w65,"Elizabeth Filkin",Herself,female,1940,3,68:3,Elizabeth_Filkin
v4cw3pag,"Elizabeth Graham",Herself,female,,3,42:3,
ja41fza7,"Elizabeth Knight",Herself,female,1944,3,16:3,Elizabeth_Knight
tm74iifp,"Ellen O'Gorman",Herself,female,,3,42:3,
zh4q4zb0,"Emily Macfarquhar",Herself,female,,3,68:3,
vhlnf3qj,"Emma Atkins",Herself,female,1975,3,52:3,Emma_Atkins
erab2t7t,"Emma Barnett",Herself,female,,3,39:3,
b373t9t2,"Emma Samms",Herself,female,1960,3,52:3,Emma_Samms
50tl6s7e,"Emmanuel Sonubi",Himself,male,,3,75:1;39:1;7:1,
8uei8mhl,"Eric Idle",Himself,male,1943,3,82:3,Eric_Idle
l64fi7eq,"Erik Jensen",Himself,male,,3,80:3,
gmzcnt5w,"Euan Ferguson",Himself,male,,3,38:3,
epq0mq87,"Evan Davis",Himself,male,1962,3,39:2;82:1,Evan_Davis
plkfp2d2,"Eve Myles",Herself,female,1978,3,52:3,Eve_Myles
6pcz7kn9,"Faith Brown",Herself,female,1944,3,52:3,Faith_Brown
r1hb034x,"Felicity Hampel",Herself,female,1955,3,65:3,Felicity_Hampel
t6jczwg9,"Felicity Kendal",Herself,female,1946,3,16:2;52:1,Felicity_Kendal
vdflmzoy,"Ferne McCann",Herself,female,1990,3,71:1;52:1;18:1,Ferne_McCann
9v9j03ct,"Fish",Himself,male,1958,3,56:3,Fish_(singer)
v374zuxb,"Fleur East",Herself,female,1987,3,18:2;52:1,Fleur_East
fhnvu0a0,"Fran Brearton",Herself,female,,3,42:3,
g565vrd7,"Fran Halsall",Herself,female,1990,3,66:3,Francesca_Halsall
9tpchd82,"Frances Edmonds",Herself,female,,3,68:2;57:1,Frances_Edmonds
0vqulkp3,"Francesca Annis",Herself,female,1945,3,16:2;63:1,Francesca_Annis
dbfdh5z5,"Frank Bongiorno",Himself,male,,3,80:3,
ztvzr29e,"Frank Delaney",Himself,male,1942,3,16:2;57:1,Frank_Delaney
8sdyn2ab,"Frankie Sandford",Herself,female,1989,3,77:1;18:1;3:1,Frankie_Bridge
5gsk5yp9,"Frankie Valli",Himself,male,1934,3,52:3,Frankie_Valli
9arbqfwf,"Galen Strawson",Himself,male,,3,42:3,Galen_Strawson
qyzy4hl5,"Gareth Thomas",Himself,male,,3,52:2;66:1,
i4ysi5zn,"Gary Kemp",Himself,male,1959,3,52:3,Gary_Kemp
fvb43c28,"Gary Neville",Himself,male,1975,3,3:2;39:1,Gary_Neville
3mkiaprf,"Ged Kearney",Herself,female,1963,3,65:3,Ged_Kearney
ijccyzxe,"George Clarke",Himself,male,,3,52:3,George_Clarke
43n5nhdl,"George Melly",Himself,male,1926,3,16:2;39:1,George_Melly
a18k8rwu,"George Pascoe-Watson",Himself,male,1966,3,68:3,George_Pascoe-Watson
360vztue,"Georgia Taylor",Herself,female,1980,3,52:2;37:1,Georgia_Taylor
doidad3p,"Georgia Toffolo",Herself,female,1994,3,93:1;18:1;0:1,Georgia_Toffolo
40pzclof,"Gerald Harper",Himself,male,1929,3,16:3,Gerald_Harper
pk55t33m,"Gerald Malone",Himself,male,1950,3,68:3,Gerry_Malone
jwnujzvg,"Geraldine Quinn",Herself,female,,3,76:3,
n47xibmx,"Geri Halliwell",Herself,female,1972,3,52:1;18:1;3:1,Geri_Halliwell
hwrfiawe,"Gill Nott",Herself,female,,3,68:3,
y8wnmc7m,"Glenn Tilbrook",Himself,male,1957,3,56:2;76:1,Glenn_Tilbrook
yk79na6i,"Gloria De Piero",Herself,female,1972,3,68:2;52:1,Gloria_De_Piero
3rdwdvc7,"Gordon Clough",Himself,male,,3,57:2;60:1,Gordon_Clough
lb5f5k2o,"Gordon Kennedy",Himself,male,1958,3,39:2;86:1,Gordon_Kennedy_(actor)
qxu8lvxh,"Graham Cole",Himself,male,1952,3,52:2;47:1,Graham_Cole
p8cm1j79,"Graham Taylor",Himself,male,1944,3,31:2;66:1,Graham_Taylor
5dgs2ho0,"Greedy Smith",Himself,male,,3,76:3,
2b9yo7wh,"Greg Combet",Himself,male,1958,3,65:3,Greg_Combet
p12hqw4x,"Greg Fleet",Himself,male,,3,76:3,
3xuo844c,"Greig Laidlaw",Himself,male,1985,3,66:3,Greig_Laidlaw
4d07u1nf,"Greta Scacchi",Herself,female,1960,3,52:3,Greta_Scacchi
0i24qi3k,"Gráinne Maguire",Herself,female,,3,68:1;33:1;14:1,Gráinne_Maguire
w93536uu,"Gwen Watford",Herself,female,1927,3,16:3,Gwen_Watford
95k4c8nh,"Gwyn Thomas",Himself,male,,3,16:3,
1ylfx7r5,"Hannah Miley",Herself,female,1989,3,66:3,Hannah_Miley
