Episode,Date,Guests (Himself/Herself - Role)
1x01,19 February 2015,Susan Calman (Herself - Host);Dane Baptiste (Himself);Katherine Ryan (Herself);Aisling Bea (Herself);Elis James (Himself)
1x02,26 February 2015,Susan Calman (Herself - Host);Celia Pacquola (Herself);Joe Lycett (Himself);Lloyd Langford (Himself);Holly Walsh (Herself)
1x03,5 March 2015,Susan Calman (Herself - Host);Miles Jupp (Himself);Sara Cox (Herself);James Acaster (Himself);Jocelyn Jee Esien (Herself)
1x04,12 March 2015,Susan Calman (Herself - Host);Lucy Beaumont (Herself);Richard Herring (Himself);Alan Cochrane (Himself);Nat Luurtsema (Herself)
1x05,19 March 2015,Susan Calman (Herself - Host);Sarah Millican (Herself);Ricky Wilson (Himself);Roisin Conaty (Herself);Andrew O'Neill (Himself)
1x06,26 March 2015,Susan Calman (Herself - Host);Sara Cox (Herself);Elis James (Himself);Isy Suttie (Herself);Gary Delaney (Himself)
