Episode,Date,Guests (Himself/Herself - Role)
2x38,2006-11-01,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);rbxmirdb:Grace Knight (Herself);8bo7uc6m:Adam Rozenbachs (Himself);lo2xuhkl:Dan Kelly (Himself);2zamic2u:Fiona O'Loughlin (Herself);,
2x39,2006-11-08,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);i7uljrx2:Ian Turpie (Himself);z013vflf:Cal Wilson (Herself);iieq7ag6:Dave Graney (Himself);pis76ssm:Dave O'Neil (Himself);,
2x40,2006-11-15,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);7vey977r:Kate Neal (Herself);1s3haluy:Scott Edgar (Himself);58q6bpbo:Harry James Angus (Himself);rspdd722:Denise Scott (Herself);,
2x41,2006-12-17,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);i1ejoqvo:Ali McGregor (Herself);tjabo9cb:HG Nelson (Himself);d5e6q539:Katie Noonan (Herself);jv4w409s:Hamish Blake (Himself);,
3x01,2007-02-14,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);tz2ojbpn:Dann Hume (Himself);pis76ssm:Dave O'Neil (Himself);5i2idooj:Nancye Hayes (Herself);3l9udkdq:Jonathan Biggins (Himself);,
3x02,2007-02-21,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);c59k2og7:Sarah Blasko (Herself);2x3005z3:Frank Woodley (Himself);z890kvb6:Brian Ritchie (Himself);jv4w409s:Hamish Blake (Himself);,
3x03,2007-02-28,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);04572buh:Damien Leith (Himself);f2cf9qgq:Andrew McClelland (Himself);k8ykaxq9:Fernando Saunders (Himself);u59d9hld:Meshel Laurie (Herself);,
3x04,2007-03-07,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);upqmy5fy:Lisa Kekaula (Herself);qukh1s8w:Terri Psiakis (Herself);3qvg6ik6:Guy Noble (Himself);jv4w409s:Hamish Blake (Himself);,
3x05,2007-03-14,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);a92bvhsg:Ari Up (Herself);halzcnur:Peter Helliar (Himself);871pvlx9:Weird Al Yankovic (Himself);pis76ssm:Dave O'Neil (Himself);,
3x06,2007-03-21,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);5qxqgj3i:Genevieve Lemon (Herself);ir3a8r5g:Josh Lawson (Himself);hi3w5t02:Gerry Beckley (Himself);2x3005z3:Frank Woodley (Himself);,
3x07,2007-03-28,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);i6d24ize:Jeff Lang (Himself);rzed1efw:Rhonda Burchmore (Herself);8bo7uc6m:Adam Rozenbachs (Himself);pis76ssm:Dave O'Neil (Himself);,
3x08,2007-04-04,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);59xumpt5:Taasha Coates (Herself);hgbnm4kj:Stuart Maunder (Himself);5c352n6d:Danny Bhoy (Himself);2x3005z3:Frank Woodley (Himself);,
3x09,2007-04-11,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);6288p6bm:Darren Hayes (Himself);u5u1ctcy:Jonathon Welch (Himself);093pchej:Tim Minchin (Himself);u59d9hld:Meshel Laurie (Herself);,
3x10,2007-04-18,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);lnx3hnrz:Holly Throsby (Herself);kb3a51qs:Mark Watson (Himself);t5nxwba2:Richard Gill (Himself);h3jvd5mj:Jason Byrne (Himself);,
3x11,2007-04-25,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);k4seu1an:Vika Bull (Herself);qzdunwq0:David O'Doherty (Himself);gfhquvow:Anthony Callea (Himself);6egq5ot8:Stephen K. Amos (Himself);,
3x12,2007-05-02,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);6ci5ojlt:David Hobson (Himself);z013vflf:Cal Wilson (Herself);qix8nke7:Carl Cox (Himself);me1djtrk:Colin Lane (Himself);,
3x13,2007-05-09,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);ys8ros5z:Rebecca Barnard (Herself);iq8jwacf:George McEncroe (Himself);knts4fcw:Julie Anthony (Herself);rspdd722:Denise Scott (Herself);,
3x14,2007-05-16,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);oszefncx:Gina Jeffreys (Herself);34oaefcv:Juanita Stein (Herself);p8sgdu4n:Anh Do (Himself);2x3005z3:Frank Woodley (Himself);,
3x15,2007-05-23,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);4e283ds4:Niki Vasilakis (Herself);pis76ssm:Dave O'Neil (Himself);1es4qv40:Brian Mannix (Himself);rspdd722:Denise Scott (Herself);,
3x16,2007-05-30,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);4obspyey:Wilbur Wilde (Himself);ka0o09x8:Antoinette Halloran (Herself);jv4w409s:Hamish Blake (Himself);xsf155sh:Amanda Keller (Herself);,
3x17,2007-06-06,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);of9bbhfj:Katy Steele (Herself);02ep80jm:Shane Jacobson (Himself);blsmx54u:John Reid (Himself);fkccgkqt:Mikey Robins (Himself);,
3x18,2007-06-13,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);iynh79x4:Max Merritt (Himself);kwtbxuqx:Casey Bennetto (Himself);ohcox43b:Andy Lee (Himself);4gmtfav5:Julia Morris (Herself);,
3x19,2007-06-20,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);t5nxwba2:Richard Gill (Himself);iq8jwacf:George McEncroe (Himself);hmbget0c:Laurie Cadevida (Herself);v2cyvtv1:Jono Coleman (Himself);,
3x20,2007-06-27,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);93s1ap7i:Lyndsay Hammond (Herself);yns6ycoy:Dave Williams (Himself);n41jetat:Adam Richard (Himself);jv4w409s:Hamish Blake (Himself);,
3x21,2007-07-04,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);gtwcb3t1:Mike Chapman (Himself);bemakywz:Lin Buchfield (Herself);8bo7uc6m:Adam Rozenbachs (Himself);wi5ee7f5:Pete Helliar (Himself);2ms6fdam:The Oompah Loompahs (Themselves);,
3x22,2007-07-11,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);g98lwpus:Suzanne Dowling (Herself);571a0kgb:Wally De Backer (Himself);rspdd722:Denise Scott (Herself);1s3haluy:Scott Edgar (Himself);,
3x23,2007-07-18,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);hd914zq2:Frank Ifield (Himself);69c03337:Brian Cadd (Himself);fkccgkqt:Mikey Robins (Himself);z013vflf:Cal Wilson (Herself);,
3x24,2007-07-25,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);i1ejoqvo:Ali McGregor (Herself);4ekkbuhe:Richard Gottehrer (Himself);02ep80jm:Shane Jacobson (Himself);tq4rhgl6:Russell Howard (Himself);,
3x25,2007-08-01,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);c1uttor6:Lara Goodridge (Herself);gohosw3q:Brian Canham (Himself);4obspyey:Wilbur Wilde (Himself);jv4w409s:Hamish Blake (Himself);,
3x26,2007-08-08,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);ew8aulz2:Jamie Redfern (Himself);u1jzzdo1:Ella Hooper (Herself);w4ij891s:Brendan Burns (Himself);2zamic2u:Fiona O'Loughlin (Herself);4aewk1yk:Banjo Duo (self);,
3x27,2007-08-15,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);aftugh3z:Geoff 'Coxy' Cox (Himself);mdwb8qke:Tal Wilkenfeld (Herself);rspdd722:Denise Scott (Herself);u59d9hld:Meshel Laurie (Herself);,
3x28,2007-08-22,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);knljn29k:Margaret Roadnight (Herself);qgtmtj0k:Josh Pyke (Himself);kwtbxuqx:Casey Bennetto (Himself);jv4w409s:Hamish Blake (Himself);,
3x29,2007-08-29,,
3x30,2007-09-05,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);y8wnmc7m:Glenn Tilbrook (Himself);ka0o09x8:Antoinette Halloran (Herself);29hle4c4:Matt Hardy (Himself);rspdd722:Denise Scott (Herself);,
3x31,2007-09-12,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);3nfto0d8:Keith Potger (Himself);bngmt0rw:Claire Edwards (Herself);6egq5ot8:Stephen K. Amos (Himself);2x3005z3:Frank Woodley (Himself);,
3x32,2007-09-19,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);i1ejoqvo:Ali McGregor (Herself);drh1s9e2:Paul Grabowsky (Himself);rspdd722:Denise Scott (Herself);jv4w409s:Hamish Blake (Himself);,
3x33,2007-09-26,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);lstskewz:Charli Delaney (Herself);ixo6mghy:Jay Laga'aia (Himself);6oads87t:Justine Clarke (Herself);b6qa9ttg:Murray Cook (Himself);,
3x34,2007-10-03,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);kj8bsuoj:Lloyd Cole (Himself);mpqvexdn:Emily Browning (Herself);66f2fxp5:Sammy J (Himself);pis76ssm:Dave O'Neil (Himself);,
3x35,2007-10-10,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);d5e6q539:Katie Noonan (Herself);1es4qv40:Brian Mannix (Himself);uyf4bhy7:Gary Adams (Himself);x1b6ldr7:Andrew Denton (Himself);,
3x36,2007-10-17,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);vm7uti1b:Diana Doherty (Herself);4v47j86w:James Lynch (Himself);nesz8a7y:Corinne Grant (Herself);2x3005z3:Frank Woodley (Himself);,
3x37,2007-10-24,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);p0nz2i0x:Anne Kirkpatrick (Herself);hg5rqxqn:Ohad Rein (Himself);jv4w409s:Hamish Blake (Himself);2zamic2u:Fiona O'Loughlin (Herself);,
3x38,2007-10-31,,
3x39,2007-11-07,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);g0nuzmws:Ignatius Jones (Himself);68letu5e:Elenoa Rokobaro (Herself);pis76ssm:Dave O'Neil (Himself);i4mdzl8r:Anthony Morgan (Himself);,
3x40,2007-11-14,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);exkia7jy:Emma Jane Murphy (Herself);re9k3kp7:James Reyne (Himself);5e7995p4:Santo Cilauro (Himself);jv4w409s:Hamish Blake (Himself);,
3x41,2007-11-21,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);1es4qv40:Brian Mannix (Himself);jv4w409s:Hamish Blake (Himself);2x3005z3:Frank Woodley (Himself);rspdd722:Denise Scott (Herself);gfhquvow:Anthony Callea (Himself);t5nxwba2:Richard Gill (Himself);,
4x01,2008-02-06,,
4x02,2008-02-13,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);mjvlg054:Guy Pratt (Himself);z013vflf:Cal Wilson (Herself);iv1hk0jp:Guy Sebastian (Himself);pis76ssm:Dave O'Neil (Himself);,
4x03,2008-02-20,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);jv4w409s:Hamish Blake (Himself);cmn1n4t1:David McAllister (Himself);geyv59m7:Jade Macrae (Herself);rspdd722:Denise Scott (Herself);,
4x04,2008-02-27,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);xfd8iv75:Caroline O'Connor (Herself);191gi6g1:Julien Temple (Himself);2x3005z3:Frank Woodley (Himself);pis76ssm:Dave O'Neil (Himself);,
4x05,2008-03-05,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);u59d9hld:Meshel Laurie (Herself);cdgrd3qc:Richard O'Brien (Himself);t5nxwba2:Richard Gill (Himself);qzdunwq0:David O'Doherty (Himself);,
4x06,2008-03-12,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);dc781hpg:Jacki Weaver (Herself);wi5ee7f5:Pete Helliar (Himself);me1djtrk:Colin Lane (Himself);1sshznog:Sally Seltmann (Herself);,
4x07,2008-03-19,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);sxwwyc4c:Ali Campbell (Himself);yqq0plz0:Barry McGuire (Himself);pis76ssm:Dave O'Neil (Himself);zs45y9m6:Felicity Ward (Herself);,
4x08,2008-03-26,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);soxtma20:Idan Raichel (Himself);tf6zhich:Eddi Reader (Herself);8bo7uc6m:Adam Rozenbachs (Himself);wtzft1x0:Ross Noble (Himself);,
4x09,2008-04-02,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);omf0cacg:Matthew Murphy (Himself);rc14itov:Steve Lukather (Himself);u59d9hld:Meshel Laurie (Herself);1l7e41ml:Ryan Shelton (Himself);,
4x10,2008-04-09,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);r3gwbexr:Mark Seymour (Himself);ml6qm1cs:Newton Faulkner (Himself);h3jvd5mj:Jason Byrne (Himself);1mjs7rzr:Fiona O'Loughlan (Herself);,
4x11,2008-04-16,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);remjgzbd:Brian McFadden (Himself);kwtbxuqx:Casey Bennetto (Himself);6egq5ot8:Stephen K. Amos (Himself);u59d9hld:Meshel Laurie (Herself);,
4x12,2008-04-23,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);26hnhsbw:Nicolette Fraillon (Herself);jfp2iyox:Mike McLeish (Himself);nk7majy1:Peter Rowsthorn (Himself);jv4w409s:Hamish Blake (Himself);,
4x13,2008-04-30,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);j64bog9e:Clare Bowditch (Herself);2x3005z3:Frank Woodley (Himself);fvorsjhj:Stephen Schwartz (Himself);2zamic2u:Fiona O'Loughlin (Herself);,
4x14,2008-05-07,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);d219c9y0:Kurt Elling (Himself);er7fa97x:Rachael Beck (Herself);jv4w409s:Hamish Blake (Himself);u59d9hld:Meshel Laurie (Herself);,
4x15,2008-05-14,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);lne9ewme:Lorna Luft (Herself);3l9udkdq:Jonathan Biggins (Himself);zs45y9m6:Felicity Ward (Herself);4obspyey:Wilbur Wilde (Himself);,
4x16,2008-05-21,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);e5zapym8:Dylan Lewis (Himself);ufnhqu1z:Lisa Miller (Herself);5dgs2ho0:Greedy Smith (Himself);dhja8d7d:Judith Lucy (Herself);,
4x17,2008-05-28,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);6yhy0l4d:Marina Prior (Herself);x5gk28nl:John Amis (Himself);80836340:Dave Hughes (Himself);rspdd722:Denise Scott (Herself);,
4x18,2008-06-04,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);rsrujyes:James Ash (Himself);76p6mfoa:Amanda Pelman (Herself);fkccgkqt:Mikey Robins (Himself);1l7e41ml:Ryan Shelton (Himself);,
4x19,2008-06-11,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);z0nnwawy:Ray Burgess (Himself);1ifuy8f3:Clare Moore (Herself);02ep80jm:Shane Jacobson (Himself);u59d9hld:Meshel Laurie (Herself);,
4x20,2008-06-18,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);em1s5fjn:Dan Sultan (Himself);sphzkf6y:Geoffrey Rush (Himself);rspdd722:Denise Scott (Herself);jv4w409s:Hamish Blake (Himself);,
4x21,2008-06-25,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);pckjf3y9:Natalie Pa'apa'a (Herself);04572buh:Damien Leith (Himself);z013vflf:Cal Wilson (Herself);pis76ssm:Dave O'Neil (Himself);,
4x22,2008-07-02,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);md8ntemd:Taryn Fiebig (Herself);hn59ezxi:Mike Rudd (Himself);4lc55q1h:Tommy Dean (Himself);jv4w409s:Hamish Blake (Himself);,
4x23,2008-07-09,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);913qn457:Sipokazi Luzipo (Herself);eumr2sbr:Kaz James (Himself);8bo7uc6m:Adam Rozenbachs (Himself);dlp4bj4g:Shaun Micallef (Himself);r3gqiw97:San Lazaro (Themselves);,
4x24,2008-07-16,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);remjgzbd:Brian McFadden (Himself);ih058q6p:Tom Zutaut (Himself);zs45y9m6:Felicity Ward (Herself);h3jvd5mj:Jason Byrne (Himself);,
4x25,2008-07-23,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);tnseaze0:Nell Campbell (Herself);ote1l2gx:Muscles (Himself);2x3005z3:Frank Woodley (Himself);jv4w409s:Hamish Blake (Himself);,
4x26,2008-07-30,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);o6s70igr:Vanessa Amorosi (Herself);9i33eqkk:Steve Weltman (Himself);kb3a51qs:Mark Watson (Himself);xsf155sh:Amanda Keller (Herself);,
4x27,2008-08-06,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);2od0i40t:Pete Murray (Himself);jzdg5d3s:Jenny Morris (Herself);nigw9t2i:Tony Martin (Himself);u59d9hld:Meshel Laurie (Herself);,
4x28,2008-08-13,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);qix8nke7:Carl Cox (Himself);i1ejoqvo:Ali McGregor (Herself);wi5ee7f5:Pete Helliar (Himself);rspdd722:Denise Scott (Herself);,
4x29,2008-08-20,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);wxiig3xf:Kim Salmon (Himself);t0tl7wbz:Fuzzy (self);pis76ssm:Dave O'Neil (Himself);jv4w409s:Hamish Blake (Himself);,
4x30,2008-08-27,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);fnsnxo45:Kate Ceberano (Herself);2dyaot8o:Paul Dyer (Himself);5l4yynqm:Maeve Higgins (Herself);no2m03i6:Reginald D Hunter (Himself);,
4x31,2008-09-03,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);069c1e1d:Troy Cassar Daley (Himself);tnseaze0:Nell Campbell (Herself);wtzft1x0:Ross Noble (Himself);zs45y9m6:Felicity Ward (Herself);,
4x32,2008-09-10,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);bzbswv34:John O'Connell (Himself);i1ejoqvo:Ali McGregor (Herself);66f2fxp5:Sammy J (Himself);jv4w409s:Hamish Blake (Himself);,
4x33,2008-09-17,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);rbqmgbzl:Brett Weymark (Himself);dnjpam4s:Jae Laffer (Himself);5pppdxbl:Al Pitcher (Himself);rspdd722:Denise Scott (Herself);,
4x34,2008-09-24,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);r8p7ry2t:Judy Stone (Herself);qct94owx:Rob Mills (Himself);no2m03i6:Reginald D Hunter (Himself);wvs9g0y0:Arj Barker (Himself);,
4x35,2008-10-01,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);ka0o09x8:Antoinette Halloran (Herself);tn9u371c:Ron Sexsmith (Himself);jv4w409s:Hamish Blake (Himself);pis76ssm:Dave O'Neil (Himself);a5ezoidi:Jake Shimabukuro (Himself);,
4x36,2008-10-08,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);epyjhqmt:John Butler (Himself);rzed1efw:Rhonda Burchmore (Herself);7ikpwljh:Kristen Schall (Herself);kb3a51qs:Mark Watson (Himself);,
4x37,2008-10-15,,
4x38,2008-10-22,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);qb1ygj4n:Kate Miller Heidke (Herself);6ydrhen0:Anne McCue (Herself);xsf155sh:Amanda Keller (Herself);ojnmij6t:Frankie J Holden (Himself);,
4x39,2008-10-29,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);r3v97kj2:Kaki King (Herself);t5nxwba2:Richard Gill (Himself);8bo7uc6m:Adam Rozenbachs (Himself);pis76ssm:Dave O'Neil (Himself);,
4x40,2008-11-05,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);4ijyqnyy:Mia Dyson (Herself);d1vm0kr7:Ian 'Dicko' Dickson (Himself);llmqf503:Des Bishop (Himself);88ik15vb:Heath Franklin (Himself);,
4x41,2008-11-12,nf812lji:Adam Hills (Himself - Host);jlhj9gmd:Alan Brough (Himself - Team Captain);4mzpxmmm:Myf Warhurst (Herself - Team Captain);vnztueh2:Leo Sayer (Himself);adb978bu:William Barton (Himself);rkw6ajci:Eddie Perfect (Himself);rspdd722:Denise Scott (Herself);,
